Silent date topic max mean median min stdv sum rt st
1 20160810 MB286 19.21 5.48 5.23 1.28 1.66 149873.95 10 22
1 20160810 MB286 19.21 5.48 5.23 1.28 1.66 149873.95 10 22
1 20160811 MB286 19.31 5.05 4.75 2.72 1.47 127782.22 10 22
1 20160811 MB286 19.31 5.05 4.75 2.72 1.47 127782.22 10 22
1 20160811 MB286 19.31 5.05 4.75 2.72 1.47 127782.22 10 22
1 20160802 MB319 24.91 7.02 6.52 2.26 1.39 17750.75 10 17
1 20160802 MB319 24.91 7.02 6.52 2.26 1.39 17750.75 10 17
1 20160802 MB319 24.91 7.02 6.52 2.26 1.39 17750.75 10 17
1 20160803 MB319 13.9 6.85 6.59 4.7 1.23 15252.73 10 17
1 20160803 MB319 13.9 6.85 6.59 4.7 1.23 15252.73 10 17
1 20160803 MB319 13.9 6.85 6.59 4.7 1.23 15252.73 10 17
1 20160804 MB319 20.81 6.96 6.67 4.79 1.25 13566.9 10 17
1 20160804 MB319 20.81 6.96 6.67 4.79 1.25 13566.9 10 17
1 20160804 MB319 20.81 6.96 6.67 4.79 1.25 13566.9 10 17
1 20160805 MB319 16.37 6.92 6.53 3.74 1.28 12837.11 10 17
1 20160805 MB319 16.37 6.92 6.53 3.74 1.28 12837.11 10 17
1 20160805 MB319 16.37 6.92 6.53 3.74 1.28 12837.11 10 17
1 20160806 MB319 18.86 7.42 6.97 5.07 1.35 11635.63 10 17
1 20160806 MB319 18.86 7.42 6.97 5.07 1.35 11635.63 10 17
1 20160806 MB319 18.86 7.42 6.97 5.07 1.35 11635.63 10 17
1 20160807 MB319 23.86 6.95 6.55 4.72 1.37 11546.52 10 17
1 20160807 MB319 23.86 6.95 6.55 4.72 1.37 11546.52 10 17
1 20160807 MB319 23.86 6.95 6.55 4.72 1.37 11546.52 10 17
1 20160808 MB319 22.11 7.51 7.4 2.67 1.55 8904.38 10 17
1 20160808 MB319 22.11 7.51 7.4 2.67 1.55 8904.38 10 17
1 20160808 MB319 22.11 7.51 7.4 2.67 1.55 8904.38 10 17
1 20160809 MB319 20.61 7.02 6.61 4.81 1.28 12526.92 10 17
1 20160809 MB319 20.61 7.02 6.61 4.81 1.28 12526.92 10 17
1 20160809 MB319 20.61 7.02 6.61 4.81 1.28 12526.92 10 17
1 20160810 MB319 21.78 7.46 7.01 4.05 1.5 12957.41 10 17
1 20160810 MB319 21.78 7.46 7.01 4.05 1.5 12957.41 10 17
1 20160810 MB319 21.78 7.46 7.01 4.05 1.5 12957.41 10 17
1 20160811 MB319 20.68 7.11 6.66 3.82 1.42 12663.43 10 17
1 20160811 MB319 20.68 7.11 6.66 3.82 1.42 12663.43 10 17
1 20160811 MB319 20.68 7.11 6.66 3.82 1.42 12663.43 10 17
1 20160802 MB320 18.56 8.19 7.46 5.46 1.62 4021.16 13 12
1 20160802 MB320 18.56 8.19 7.46 5.46 1.62 4021.16 13 12
1 20160802 MB320 18.56 8.19 7.46 5.46 1.62 4021.16 13 12
1 20160803 MB320 18.61 8.11 7.32 5.34 1.53 3550.84 13 12
1 20160803 MB320 18.61 8.11 7.32 5.34 1.53 3550.84 13 12
1 20160803 MB320 18.61 8.11 7.32 5.34 1.53 3550.84 13 12
1 20160804 MB320 15.55 8.14 7.58 5.53 1.51 3021.57 13 12
1 20160804 MB320 15.55 8.14 7.58 5.53 1.51 3021.57 13 12
1 20160804 MB320 15.55 8.14 7.58 5.53 1.51 3021.57 13 12
1 20160805 MB320 15.39 8.12 7.34 5.34 1.46 3054.97 13 12
1 20160805 MB320 15.39 8.12 7.34 5.34 1.46 3054.97 13 12
1 20160805 MB320 15.39 8.12 7.34 5.34 1.46 3054.97 13 12
1 20160806 MB320 16.19 8.88 8.52 5.62 1.77 2965.87 13 12
1 20160806 MB320 16.19 8.88 8.52 5.62 1.77 2965.87 13 12
1 20160806 MB320 16.19 8.88 8.52 5.62 1.77 2965.87 13 12
1 20160807 MB320 18.09 8.06 7.32 5.33 1.76 2441.29 13 12
1 20160807 MB320 18.09 8.06 7.32 5.33 1.76 2441.29 13 12
1 20160807 MB320 18.09 8.06 7.32 5.33 1.76 2441.29 13 12
0 20160808 MB320 12.09 8.38 7.89 2.67 1.39 2171.35 13 12
0 20160808 MB320 12.09 8.38 7.89 2.67 1.39 2171.35 13 12
0 20160808 MB320 12.09 8.38 7.89 2.67 1.39 2171.35 13 12
1 20160809 MB320 18.69 8.1 7.39 5.39 1.72 2996.84 13 12
1 20160809 MB320 18.69 8.1 7.39 5.39 1.72 2996.84 13 12
1 20160809 MB320 18.69 8.1 7.39 5.39 1.72 2996.84 13 12
1 20160810 MB320 18.32 8.67 7.77 5.7 1.94 3452.2 13 12
1 20160810 MB320 18.32 8.67 7.77 5.7 1.94 3452.2 13 12
1 20160810 MB320 18.32 8.67 7.77 5.7 1.94 3452.2 13 12
1 20160811 MB320 18.74 8.13 7.48 5.46 1.49 2854.05 13 12
1 20160811 MB320 18.74 8.13 7.48 5.46 1.49 2854.05 13 12
1 20160811 MB320 18.74 8.13 7.48 5.46 1.49 2854.05 13 12
1 20160802 MB332 15.82 5.08 4.6 1.54 1.02 60583.94 11 12
1 20160802 MB332 15.82 5.08 4.6 1.54 1.02 60583.94 11 12
1 20160802 MB332 15.82 5.08 4.6 1.54 1.02 60583.94 11 12
1 20160803 MB332 11.94 4.98 4.51 1.38 0.98 51407.84 11 12
1 20160803 MB332 11.94 4.98 4.51 1.38 0.98 51407.84 11 12
1 20160803 MB332 11.94 4.98 4.51 1.38 0.98 51407.84 11 12
1 20160804 MB332 13.59 5.03 4.51 1.86 1.02 49414.09 11 12
1 20160804 MB332 13.59 5.03 4.51 1.86 1.02 49414.09 11 12
1 20160804 MB332 13.59 5.03 4.51 1.86 1.02 49414.09 11 12
1 20160805 MB332 13.43 4.78 4.3 2.46 1.0 51745.99 11 12
1 20160805 MB332 13.43 4.78 4.3 2.46 1.0 51745.99 11 12
1 20160805 MB332 13.43 4.78 4.3 2.46 1.0 51745.99 11 12
1 20160806 MB332 11.56 5.11 4.62 1.55 1.02 50490.31 11 12
1 20160806 MB332 11.56 5.11 4.62 1.55 1.02 50490.31 11 12
1 20160806 MB332 11.56 5.11 4.62 1.55 1.02 50490.31 11 12
0 20160807 MB332 11.9 4.98 4.47 3.25 1.03 41501.99 11 12
0 20160807 MB332 11.9 4.98 4.47 3.25 1.03 41501.99 11 12
0 20160807 MB332 11.9 4.98 4.47 3.25 1.03 41501.99 11 12
1 20160808 MB332 16.52 5.47 4.92 1.98 1.14 35366.07 11 12
1 20160808 MB332 16.52 5.47 4.92 1.98 1.14 35366.07 11 12
1 20160808 MB332 16.52 5.47 4.92 1.98 1.14 35366.07 11 12
1 20160809 MB332 14.95 4.93 4.44 1.83 0.99 49098.84 11 12
1 20160809 MB332 14.95 4.93 4.44 1.83 0.99 49098.84 11 12
1 20160809 MB332 14.95 4.93 4.44 1.83 0.99 49098.84 11 12
1 20160810 MB332 15.87 5.21 4.69 1.22 1.06 52885.01 11 12
1 20160810 MB332 15.87 5.21 4.69 1.22 1.06 52885.01 11 12
1 20160810 MB332 15.87 5.21 4.69 1.22 1.06 52885.01 11 12
1 20160811 MB332 13.36 4.92 4.39 2.52 1.04 50393.06 11 12
1 20160811 MB332 13.36 4.92 4.39 2.52 1.04 50393.06 11 12
1 20160811 MB332 13.36 4.92 4.39 2.52 1.04 50393.06 11 12
1 20160802 MB351 18.0 7.58 7.3 5.34 1.27 3272.83 10 18
1 20160802 MB351 18.0 7.58 7.3 5.34 1.27 3272.83 10 18
1 20160802 MB351 18.0 7.58 7.3 5.34 1.27 3272.83 10 18
1 20160803 MB351 15.01 7.24 6.92 5.05 1.14 3430.97 10 18
1 20160803 MB351 15.01 7.24 6.92 5.05 1.14 3430.97 10 18
1 20160803 MB351 15.01 7.24 6.92 5.05 1.14 3430.97 10 18
0 20160804 MB351 17.93 7.34 7.08 5.17 1.39 2839.99 10 18
0 20160804 MB351 17.93 7.34 7.08 5.17 1.39 2839.99 10 18
0 20160804 MB351 17.93 7.34 7.08 5.17 1.39 2839.99 10 18
1 20160805 MB351 11.4 7.15 6.76 4.93 1.16 3461.26 10 18
1 20160805 MB351 11.4 7.15 6.76 4.93 1.16 3461.26 10 18
1 20160805 MB351 11.4 7.15 6.76 4.93 1.16 3461.26 10 18
1 20160806 MB351 18.28 7.13 7.05 5.17 1.3 3380.06 10 18
1 20160806 MB351 18.28 7.13 7.05 5.17 1.3 3380.06 10 18
1 20160806 MB351 18.28 7.13 7.05 5.17 1.3 3380.06 10 18
0 20160807 MB351 12.63 7.04 6.81 4.96 1.25 2891.62 10 18
0 20160807 MB351 12.63 7.04 6.81 4.96 1.25 2891.62 10 18
0 20160807 MB351 12.63 7.04 6.81 4.96 1.25 2891.62 10 18
1 20160808 MB351 15.1 7.96 7.53 5.54 1.49 2036.94 10 18
1 20160808 MB351 15.1 7.96 7.53 5.54 1.49 2036.94 10 18
1 20160808 MB351 15.1 7.96 7.53 5.54 1.49 2036.94 10 18
0 20160809 MB351 14.88 7.22 6.85 4.99 1.3 3306.75 10 18
0 20160809 MB351 14.88 7.22 6.85 4.99 1.3 3306.75 10 18
0 20160809 MB351 14.88 7.22 6.85 4.99 1.3 3306.75 10 18
1 20160810 MB351 17.95 7.51 7.04 2.37 1.37 4123.68 10 18
1 20160810 MB351 17.95 7.51 7.04 2.37 1.37 4123.68 10 18
1 20160810 MB351 17.95 7.51 7.04 2.37 1.37 4123.68 10 18
0 20160811 MB351 14.65 7.22 6.88 5.02 1.29 3214.41 10 18
0 20160811 MB351 14.65 7.22 6.88 5.02 1.29 3214.41 10 18
0 20160811 MB351 14.65 7.22 6.88 5.02 1.29 3214.41 10 18
1 20160802 MB358 16.69 5.92 5.58 4.08 1.21 22193.87 10 15
1 20160802 MB358 16.69 5.92 5.58 4.08 1.21 22193.87 10 15
1 20160802 MB358 16.69 5.92 5.58 4.08 1.21 22193.87 10 15
0 20160803 MB358 13.94 5.84 5.45 3.98 1.2 18180.48 10 15
0 20160803 MB358 13.94 5.84 5.45 3.98 1.2 18180.48 10 15
0 20160803 MB358 13.94 5.84 5.45 3.98 1.2 18180.48 10 15
1 20160804 MB358 14.84 5.86 5.43 3.12 1.24 18961.94 10 15
1 20160804 MB358 14.84 5.86 5.43 3.12 1.24 18961.94 10 15
1 20160804 MB358 14.84 5.86 5.43 3.12 1.24 18961.94 10 15
1 20160805 MB358 15.17 5.63 5.3 3.86 1.21 18770.42 10 15
1 20160805 MB358 15.17 5.63 5.3 3.86 1.21 18770.42 10 15
1 20160805 MB358 15.17 5.63 5.3 3.86 1.21 18770.42 10 15
1 20160806 MB358 14.85 6.01 5.67 3.28 1.16 17895.05 10 15
1 20160806 MB358 14.85 6.01 5.67 3.28 1.16 17895.05 10 15
1 20160806 MB358 14.85 6.01 5.67 3.28 1.16 17895.05 10 15
1 20160807 MB358 18.29 5.77 5.39 3.92 1.3 16231.46 10 15
1 20160807 MB358 18.29 5.77 5.39 3.92 1.3 16231.46 10 15
1 20160807 MB358 18.29 5.77 5.39 3.92 1.3 16231.46 10 15
0 20160808 MB358 12.67 6.26 5.92 4.35 1.24 13431.62 10 15
0 20160808 MB358 12.67 6.26 5.92 4.35 1.24 13431.62 10 15
0 20160808 MB358 12.67 6.26 5.92 4.35 1.24 13431.62 10 15
1 20160809 MB358 16.34 5.76 5.37 3.08 1.19 19210.92 10 15
1 20160809 MB358 16.34 5.76 5.37 3.08 1.19 19210.92 10 15
1 20160809 MB358 16.34 5.76 5.37 3.08 1.19 19210.92 10 15
1 20160810 MB358 16.13 6.13 5.79 3.35 1.14 20202.91 10 15
1 20160810 MB358 16.13 6.13 5.79 3.35 1.14 20202.91 10 15
1 20160810 MB358 16.13 6.13 5.79 3.35 1.14 20202.91 10 15
1 20160811 MB358 14.0 5.77 5.4 3.94 1.12 19344.48 10 15
1 20160811 MB358 14.0 5.77 5.4 3.94 1.12 19344.48 10 15
1 20160811 MB358 14.0 5.77 5.4 3.94 1.12 19344.48 10 15
0 20160802 MB361 14.39 5.48 5.5 1.53 1.24 68741.56 10 19
0 20160802 MB361 14.39 5.48 5.5 1.53 1.24 68741.56 10 19
0 20160802 MB361 14.39 5.48 5.5 1.53 1.24 68741.56 10 19
0 20160803 MB361 14.01 5.28 5.29 1.81 1.19 59391.04 10 19
0 20160803 MB361 14.01 5.28 5.29 1.81 1.19 59391.04 10 19
0 20160803 MB361 14.01 5.28 5.29 1.81 1.19 59391.04 10 19
1 20160804 MB361 14.58 5.36 5.44 1.5 1.17 57104.23 10 19
1 20160804 MB361 14.58 5.36 5.44 1.5 1.17 57104.23 10 19
1 20160804 MB361 14.58 5.36 5.44 1.5 1.17 57104.23 10 19
0 20160805 MB361 18.87 5.29 5.24 3.16 1.18 58216.76 10 19
0 20160805 MB361 18.87 5.29 5.24 3.16 1.18 58216.76 10 19
0 20160805 MB361 18.87 5.29 5.24 3.16 1.18 58216.76 10 19
0 20160806 MB361 16.35 5.67 5.88 1.45 1.23 70913.5 10 19
0 20160806 MB361 16.35 5.67 5.88 1.45 1.23 70913.5 10 19
0 20160806 MB361 16.35 5.67 5.88 1.45 1.23 70913.5 10 19
1 20160807 MB361 15.72 5.29 4.96 2.98 1.19 60916.0 10 19
1 20160807 MB361 15.72 5.29 4.96 2.98 1.19 60916.0 10 19
1 20160807 MB361 15.72 5.29 4.96 2.98 1.19 60916.0 10 19
0 20160808 MB361 15.73 5.82 5.66 1.23 1.28 46076.95 10 19
0 20160808 MB361 15.73 5.82 5.66 1.23 1.28 46076.95 10 19
0 20160808 MB361 15.73 5.82 5.66 1.23 1.28 46076.95 10 19
0 20160809 MB361 15.46 5.15 4.89 2.32 1.1 70908.79 10 19
0 20160809 MB361 15.46 5.15 4.89 2.32 1.1 70908.79 10 19
0 20160809 MB361 15.46 5.15 4.89 2.32 1.1 70908.79 10 19
1 20160810 MB361 16.86 5.64 5.59 1.57 1.2 59930.56 10 19
1 20160810 MB361 16.86 5.64 5.59 1.57 1.2 59930.56 10 19
1 20160810 MB361 16.86 5.64 5.59 1.57 1.2 59930.56 10 19
0 20160811 MB361 15.67 5.21 5.53 2.99 1.18 68991.54 10 19
0 20160811 MB361 15.67 5.21 5.53 2.99 1.18 68991.54 10 19
0 20160811 MB361 15.67 5.21 5.53 2.99 1.18 68991.54 10 19
1 20160802 MB362 20.71 12.07 10.39 9.02 3.17 301.79 13 15
1 20160802 MB362 20.71 12.07 10.39 9.02 3.17 301.79 13 15
1 20160802 MB362 20.71 12.07 10.39 9.02 3.17 301.79 13 15
1 20160803 MB362 24.31 11.34 9.95 7.26 3.7 283.52 13 15
1 20160803 MB362 24.31 11.34 9.95 7.26 3.7 283.52 13 15
1 20160803 MB362 24.31 11.34 9.95 7.26 3.7 283.52 13 15
1 20160804 MB362 23.6 11.7 9.87 8.45 4.04 362.83 13 15
1 20160804 MB362 23.6 11.7 9.87 8.45 4.04 362.83 13 15
1 20160804 MB362 23.6 11.7 9.87 8.45 4.04 362.83 13 15
1 20160805 MB362 25.17 10.31 9.74 7.09 3.07 319.46 13 15
1 20160805 MB362 25.17 10.31 9.74 7.09 3.07 319.46 13 15
1 20160805 MB362 25.17 10.31 9.74 7.09 3.07 319.46 13 15
1 20160806 MB362 27.86 11.58 9.64 7.06 4.94 405.38 13 15
1 20160806 MB362 27.86 11.58 9.64 7.06 4.94 405.38 13 15
1 20160806 MB362 27.86 11.58 9.64 7.06 4.94 405.38 13 15
1 20160807 MB362 12.22 9.84 10.11 7.18 1.22 206.6 13 15
1 20160807 MB362 12.22 9.84 10.11 7.18 1.22 206.6 13 15
1 20160807 MB362 12.22 9.84 10.11 7.18 1.22 206.6 13 15
1 20160808 MB362 31.22 12.22 9.78 7.19 6.23 329.87 13 15
1 20160808 MB362 31.22 12.22 9.78 7.19 6.23 329.87 13 15
1 20160808 MB362 31.22 12.22 9.78 7.19 6.23 329.87 13 15
1 20160809 MB362 14.88 10.74 9.84 8.58 1.77 204.12 13 15
1 20160809 MB362 14.88 10.74 9.84 8.58 1.77 204.12 13 15
1 20160809 MB362 14.88 10.74 9.84 8.58 1.77 204.12 13 15
1 20160810 MB362 24.76 12.49 10.61 7.34 4.73 337.25 13 15
1 20160810 MB362 24.76 12.49 10.61 7.34 4.73 337.25 13 15
1 20160810 MB362 24.76 12.49 10.61 7.34 4.73 337.25 13 15
1 20160811 MB362 23.92 11.48 9.78 8.53 4.56 286.91 13 15
1 20160811 MB362 23.92 11.48 9.78 8.53 4.56 286.91 13 15
1 20160811 MB362 23.92 11.48 9.78 8.53 4.56 286.91 13 15
1 20160802 MB363 16.76 5.08 4.61 1.52 1.16 70445.52 10 12
1 20160802 MB363 16.76 5.08 4.61 1.52 1.16 70445.52 10 12
1 20160802 MB363 16.76 5.08 4.61 1.52 1.16 70445.52 10 12
1 20160803 MB363 15.92 4.97 4.53 1.8 1.18 59644.34 10 12
1 20160803 MB363 15.92 4.97 4.53 1.8 1.18 59644.34 10 12
1 20160803 MB363 15.92 4.97 4.53 1.8 1.18 59644.34 10 12
1 20160804 MB363 16.21 4.97 4.46 3.25 1.25 56898.87 10 12
1 20160804 MB363 16.21 4.97 4.46 3.25 1.25 56898.87 10 12
1 20160804 MB363 16.21 4.97 4.46 3.25 1.25 56898.87 10 12
1 20160805 MB363 16.14 4.9 4.42 3.2 1.16 53161.77 10 12
1 20160805 MB363 16.14 4.9 4.42 3.2 1.16 53161.77 10 12
1 20160805 MB363 16.14 4.9 4.42 3.2 1.16 53161.77 10 12
1 20160806 MB363 17.3 5.31 4.8 2.77 1.21 47925.54 10 12
1 20160806 MB363 17.3 5.31 4.8 2.77 1.21 47925.54 10 12
1 20160806 MB363 17.3 5.31 4.8 2.77 1.21 47925.54 10 12
1 20160807 MB363 16.5 4.99 4.48 3.25 1.23 44352.38 10 12
1 20160807 MB363 16.5 4.99 4.48 3.25 1.23 44352.38 10 12
1 20160807 MB363 16.5 4.99 4.48 3.25 1.23 44352.38 10 12
1 20160808 MB363 16.73 5.32 4.95 1.22 1.32 44133.44 10 12
1 20160808 MB363 16.73 5.32 4.95 1.22 1.32 44133.44 10 12
1 20160808 MB363 16.73 5.32 4.95 1.22 1.32 44133.44 10 12
1 20160809 MB363 15.9 4.82 4.44 1.74 1.19 60274.34 10 12
1 20160809 MB363 15.9 4.82 4.44 1.74 1.19 60274.34 10 12
1 20160809 MB363 15.9 4.82 4.44 1.74 1.19 60274.34 10 12
1 20160810 MB363 16.5 5.05 4.66 1.84 1.24 70222.71 10 12
1 20160810 MB363 16.5 5.05 4.66 1.84 1.24 70222.71 10 12
1 20160810 MB363 16.5 5.05 4.66 1.84 1.24 70222.71 10 12
1 20160811 MB363 16.05 4.76 4.45 3.09 1.12 59309.71 10 12
1 20160811 MB363 16.05 4.76 4.45 3.09 1.12 59309.71 10 12
1 20160811 MB363 16.05 4.76 4.45 3.09 1.12 59309.71 10 12
1 20160802 MB365 11.78 5.91 5.69 3.28 0.98 15549.73 13 12
1 20160802 MB365 11.78 5.91 5.69 3.28 0.98 15549.73 13 12
1 20160802 MB365 11.78 5.91 5.69 3.28 0.98 15549.73 13 12
1 20160803 MB365 10.38 5.83 5.59 4.08 0.95 12609.52 13 12
1 20160803 MB365 10.38 5.83 5.59 4.08 0.95 12609.52 13 12
1 20160803 MB365 10.38 5.83 5.59 4.08 0.95 12609.52 13 12
1 20160804 MB365 14.0 5.68 5.46 3.99 0.99 13909.6 13 12
1 20160804 MB365 14.0 5.68 5.46 3.99 0.99 13909.6 13 12
1 20160804 MB365 14.0 5.68 5.46 3.99 0.99 13909.6 13 12
1 20160805 MB365 11.84 5.68 5.4 3.94 0.99 13293.18 13 12
1 20160805 MB365 11.84 5.68 5.4 3.94 0.99 13293.18 13 12
1 20160805 MB365 11.84 5.68 5.4 3.94 0.99 13293.18 13 12
1 20160806 MB365 12.13 6.05 5.8 3.35 0.96 12126.27 13 12
1 20160806 MB365 12.13 6.05 5.8 3.35 0.96 12126.27 13 12
1 20160806 MB365 12.13 6.05 5.8 3.35 0.96 12126.27 13 12
1 20160807 MB365 12.22 5.93 5.63 4.1 1.03 9629.32 13 12
1 20160807 MB365 12.22 5.93 5.63 4.1 1.03 9629.32 13 12
1 20160807 MB365 12.22 5.93 5.63 4.1 1.03 9629.32 13 12
1 20160808 MB365 13.34 6.52 6.15 2.08 1.07 7847.2 13 12
1 20160808 MB365 13.34 6.52 6.15 2.08 1.07 7847.2 13 12
1 20160808 MB365 13.34 6.52 6.15 2.08 1.07 7847.2 13 12
1 20160809 MB365 11.08 5.79 5.53 4.03 0.96 12321.84 13 12
1 20160809 MB365 11.08 5.79 5.53 4.03 0.96 12321.84 13 12
1 20160809 MB365 11.08 5.79 5.53 4.03 0.96 12321.84 13 12
0 20160810 MB365 12.59 6.09 5.81 4.26 1.05 13548.28 13 12
0 20160810 MB365 12.59 6.09 5.81 4.26 1.05 13548.28 13 12
0 20160810 MB365 12.59 6.09 5.81 4.26 1.05 13548.28 13 12
1 20160811 MB365 12.24 5.78 5.46 3.98 1.02 13137.21 13 12
1 20160811 MB365 12.24 5.78 5.46 3.98 1.02 13137.21 13 12
1 20160811 MB365 12.24 5.78 5.46 3.98 1.02 13137.21 13 12
1 20160802 MB371 21.9 5.58 5.39 2.12 1.32 60191.59 12 12
1 20160802 MB371 21.9 5.58 5.39 2.12 1.32 60191.59 12 12
1 20160802 MB371 21.9 5.58 5.39 2.12 1.32 60191.59 12 12
1 20160803 MB371 19.1 5.49 5.23 2.89 1.3 48957.02 12 12
1 20160803 MB371 19.1 5.49 5.23 2.89 1.3 48957.02 12 12
1 20160803 MB371 19.1 5.49 5.23 2.89 1.3 48957.02 12 12
1 20160804 MB371 21.11 5.52 5.16 3.11 1.28 51991.46 12 12
1 20160804 MB371 21.11 5.52 5.16 3.11 1.28 51991.46 12 12
1 20160804 MB371 21.11 5.52 5.16 3.11 1.28 51991.46 12 12
1 20160805 MB371 22.62 5.44 4.97 3.52 1.4 52576.64 12 12
1 20160805 MB371 22.62 5.44 4.97 3.52 1.4 52576.64 12 12
1 20160805 MB371 22.62 5.44 4.97 3.52 1.4 52576.64 12 12
1 20160806 MB371 21.19 5.86 5.46 1.72 1.85 47273.19 12 12
1 20160806 MB371 21.19 5.86 5.46 1.72 1.85 47273.19 12 12
1 20160806 MB371 21.19 5.86 5.46 1.72 1.85 47273.19 12 12
1 20160807 MB371 20.82 5.41 5.16 3.5 1.35 46804.77 12 12
1 20160807 MB371 20.82 5.41 5.16 3.5 1.35 46804.77 12 12
1 20160807 MB371 20.82 5.41 5.16 3.5 1.35 46804.77 12 12
1 20160808 MB371 21.66 5.97 5.7 2.25 1.48 37233.97 12 12
1 20160808 MB371 21.66 5.97 5.7 2.25 1.48 37233.97 12 12
1 20160808 MB371 21.66 5.97 5.7 2.25 1.48 37233.97 12 12
1 20160809 MB371 18.68 5.38 5.23 2.79 1.39 49874.33 12 12
1 20160809 MB371 18.68 5.38 5.23 2.79 1.39 49874.33 12 12
1 20160809 MB371 18.68 5.38 5.23 2.79 1.39 49874.33 12 12
1 20160810 MB371 19.79 5.75 5.54 1.34 1.43 52894.78 12 12
1 20160810 MB371 19.79 5.75 5.54 1.34 1.43 52894.78 12 12
1 20160810 MB371 19.79 5.75 5.54 1.34 1.43 52894.78 12 12
1 20160811 MB371 18.97 5.55 5.24 2.83 1.39 47088.73 12 12
1 20160811 MB371 18.97 5.55 5.24 2.83 1.39 47088.73 12 12
1 20160811 MB371 18.97 5.55 5.24 2.83 1.39 47088.73 12 12
1 20160802 MB377 16.66 5.88 5.63 1.84 1.3 49642.5 10 16
1 20160802 MB377 16.66 5.88 5.63 1.84 1.3 49642.5 10 16
1 20160802 MB377 16.66 5.88 5.63 1.84 1.3 49642.5 10 16
1 20160803 MB377 17.61 6.0 5.32 3.86 1.93 48105.74 10 16
1 20160803 MB377 17.61 6.0 5.32 3.86 1.93 48105.74 10 16
1 20160803 MB377 17.61 6.0 5.32 3.86 1.93 48105.74 10 16
1 20160804 MB377 16.61 5.43 4.9 1.82 1.36 49423.95 10 16
1 20160804 MB377 16.61 5.43 4.9 1.82 1.36 49423.95 10 16
1 20160804 MB377 16.61 5.43 4.9 1.82 1.36 49423.95 10 16
1 20160805 MB377 18.6 5.63 5.16 2.86 1.2 48841.93 10 16
1 20160805 MB377 18.6 5.63 5.16 2.86 1.2 48841.93 10 16
1 20160805 MB377 18.6 5.63 5.16 2.86 1.2 48841.93 10 16
1 20160806 MB377 15.74 5.87 5.73 2.38 1.14 39149.96 10 16
1 20160806 MB377 15.74 5.87 5.73 2.38 1.14 39149.96 10 16
1 20160806 MB377 15.74 5.87 5.73 2.38 1.14 39149.96 10 16
1 20160807 MB377 16.7 5.68 5.43 3.88 1.16 34475.33 10 16
1 20160807 MB377 16.7 5.68 5.43 3.88 1.16 34475.33 10 16
1 20160807 MB377 16.7 5.68 5.43 3.88 1.16 34475.33 10 16
1 20160808 MB377 17.86 6.2 5.95 2.41 1.19 28505.97 10 16
1 20160808 MB377 17.86 6.2 5.95 2.41 1.19 28505.97 10 16
1 20160808 MB377 17.86 6.2 5.95 2.41 1.19 28505.97 10 16
1 20160809 MB377 19.21 5.6 5.43 3.88 1.09 39619.67 10 16
1 20160809 MB377 19.21 5.6 5.43 3.88 1.09 39619.67 10 16
1 20160809 MB377 19.21 5.6 5.43 3.88 1.09 39619.67 10 16
1 20160810 MB377 17.45 6.01 5.73 2.39 1.16 41868.02 10 16
1 20160810 MB377 17.45 6.01 5.73 2.39 1.16 41868.02 10 16
1 20160810 MB377 17.45 6.01 5.73 2.39 1.16 41868.02 10 16
1 20160811 MB377 16.83 5.64 5.4 3.92 1.12 39639.57 10 16
1 20160811 MB377 16.83 5.64 5.4 3.92 1.12 39639.57 10 16
1 20160811 MB377 16.83 5.64 5.4 3.92 1.12 39639.57 10 16
0 20160802 MB381 14.3 7.42 5.6 4.1 2.79 25482.21 10 18
0 20160802 MB381 14.3 7.42 5.6 4.1 2.79 25482.21 10 18
0 20160802 MB381 14.3 7.42 5.6 4.1 2.79 25482.21 10 18
0 20160803 MB381 13.74 7.37 5.93 3.99 2.77 21640.28 10 18
0 20160803 MB381 13.74 7.37 5.93 3.99 2.77 21640.28 10 18
0 20160803 MB381 13.74 7.37 5.93 3.99 2.77 21640.28 10 18
0 20160804 MB381 17.58 7.24 5.93 2.23 2.69 21981.72 10 18
0 20160804 MB381 17.58 7.24 5.93 2.23 2.69 21981.72 10 18
0 20160804 MB381 17.58 7.24 5.93 2.23 2.69 21981.72 10 18
0 20160805 MB381 11.25 7.32 5.9 3.9 2.75 20438.23 10 18
0 20160805 MB381 11.25 7.32 5.9 3.9 2.75 20438.23 10 18
0 20160805 MB381 11.25 7.32 5.9 3.9 2.75 20438.23 10 18
1 20160806 MB381 14.09 7.7 6.11 2.34 2.87 21134.57 10 18
1 20160806 MB381 14.09 7.7 6.11 2.34 2.87 21134.57 10 18
1 20160806 MB381 14.09 7.7 6.11 2.34 2.87 21134.57 10 18
0 20160807 MB381 12.04 7.31 5.75 3.84 2.77 19946.3 10 18
0 20160807 MB381 12.04 7.31 5.75 3.84 2.77 19946.3 10 18
0 20160807 MB381 12.04 7.31 5.75 3.84 2.77 19946.3 10 18
1 20160808 MB381 14.58 7.86 5.83 2.44 3.02 15657.78 10 18
1 20160808 MB381 14.58 7.86 5.83 2.44 3.02 15657.78 10 18
1 20160808 MB381 14.58 7.86 5.83 2.44 3.02 15657.78 10 18
1 20160809 MB381 15.41 7.43 5.91 3.95 2.75 20534.21 10 18
1 20160809 MB381 15.41 7.43 5.91 3.95 2.75 20534.21 10 18
1 20160809 MB381 15.41 7.43 5.91 3.95 2.75 20534.21 10 18
